date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:52:00	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2015%20Sep%202020%2021:51:59%20GMT	https://artonthehill.org.uk/robots.txt		(from )
22:52:00	11922/11922	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:51:59%20GMT	https://artonthehill.org.uk/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/index.html	(from )
22:52:00	32038/32038	---M--	200	added ('OK')	image/x-icon	etag:%22d2cdcae626f7d51:0%22	https://artonthehill.org.uk/favicon.ico	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/favicon.ico	(from https://artonthehill.org.uk/)
22:52:01	1560/1560	---M-Z	200	added ('OK')	text/css	etag:%22112d11cb8fad51:0%22	https://artonthehill.org.uk/Content/iCheck/square/green.css	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/Content/iCheck/square/green.css	(from https://artonthehill.org.uk/)
22:52:02	7112/7112	---M-Z	200	added ('OK')	text/css	etag:%22de2344d78fad51:0%22	https://artonthehill.org.uk/css/bootstrap-select.min.css	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/css/bootstrap-select.min.css	(from https://artonthehill.org.uk/)
22:52:03	573/573	---M-Z	200	added ('OK')	text/css	etag:%22d2abbd98fad51:0%22	https://artonthehill.org.uk/css/unslider.css	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/css/unslider.css	(from https://artonthehill.org.uk/)
22:52:04	3447/3447	---M-Z	200	added ('OK')	text/css	etag:%223f993cd98fad51:0%22	https://artonthehill.org.uk/css/style.css	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/css/style.css	(from https://artonthehill.org.uk/)
22:52:05	98011/98011	---M--	200	added ('OK')	image/jpeg	etag:%22db8255ab9173d41:0%22	https://artonthehill.org.uk/media/1145/dsc01324.jpg	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1145/dsc01324.jpg	(from https://artonthehill.org.uk/)
22:52:06	12082/12082	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:05%20GMT	https://artonthehill.org.uk/workshops/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/workshops/index.html	(from https://artonthehill.org.uk/)
22:52:06	141108/141108	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:05%20GMT	https://artonthehill.org.uk/map/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/map/index.html	(from https://artonthehill.org.uk/)
22:52:06	54334/54334	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:05%20GMT	https://artonthehill.org.uk/artists-2019/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/artists-2019/index.html	(from https://artonthehill.org.uk/)
22:52:07	142107/142107	---M--	200	added ('OK')	image/jpeg	etag:%22b4485fab9173d41:0%22	https://artonthehill.org.uk/media/1146/dsc01363.jpg	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1146/dsc01363.jpg	(from https://artonthehill.org.uk/)
22:52:07	8641/8641	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:06%20GMT	https://artonthehill.org.uk/performers/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/performers/index.html	(from https://artonthehill.org.uk/)
22:52:07	9090/9090	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:06%20GMT	https://artonthehill.org.uk/exhibitors-resources/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/exhibitors-resources/index.html	(from https://artonthehill.org.uk/)
22:52:08	165756/165756	---M--	200	added ('OK')	image/jpeg	etag:%22774a68ab9173d41:0%22	https://artonthehill.org.uk/media/1147/dsc01372.jpg	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1147/dsc01372.jpg	(from https://artonthehill.org.uk/)
22:52:08	8702/8702	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:07%20GMT	https://artonthehill.org.uk/take-part/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/take-part/index.html	(from https://artonthehill.org.uk/)
22:52:08	9194/9194	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:07%20GMT	https://artonthehill.org.uk/join-mailing-list/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/join-mailing-list/index.html	(from https://artonthehill.org.uk/)
22:52:09	214668/214668	---M--	200	added ('OK')	image/jpeg	etag:%228ffe70ab9173d41:0%22	https://artonthehill.org.uk/media/1148/dsc01416.jpg	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1148/dsc01416.jpg	(from https://artonthehill.org.uk/)
22:52:09	10515/10515	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:07%20GMT	https://artonthehill.org.uk/contact/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/contact/index.html	(from https://artonthehill.org.uk/)
22:52:10	130835/130835	---M--	200	added ('OK')	image/jpeg	etag:%22b287aab9173d41:0%22	https://artonthehill.org.uk/media/1149/dsc01456.jpg	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1149/dsc01456.jpg	(from https://artonthehill.org.uk/)
22:52:10	14732/14732	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:08%20GMT	https://artonthehill.org.uk/faq/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/faq/index.html	(from https://artonthehill.org.uk/)
22:52:10	17570/17570	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:08%20GMT	https://artonthehill.org.uk/privacy-policy/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/privacy-policy/index.html	(from https://artonthehill.org.uk/)
22:52:11	198280/198280	---M--	200	added ('OK')	image/jpeg	etag:%22982c8cab9173d41:0%22	https://artonthehill.org.uk/media/1151/dsc01510.jpg	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1151/dsc01510.jpg	(from https://artonthehill.org.uk/)
22:52:11	72416/72416	---M--	200	added ('OK')	image/jpeg	etag:%22d67997ab9173d41:0%22	https://artonthehill.org.uk/media/1152/dsc01541.jpg	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1152/dsc01541.jpg	(from https://artonthehill.org.uk/)
22:52:13	177289/177289	---M--	200	added ('OK')	image/jpeg	etag:%22daa3ab9173d41:0%22	https://artonthehill.org.uk/media/1153/sat-concert-barry5.jpg	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1153/sat-concert-barry5.jpg	(from https://artonthehill.org.uk/)
22:52:14	95790/95790	---M-Z	200	added ('OK')	application/javascript	etag:%2241baa2de8fad51:0%22	https://artonthehill.org.uk/js/jquery.min.js	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/js/jquery.min.js	(from https://artonthehill.org.uk/)
22:52:15	1492181/1492181	---M--	200	added ('OK')	image/jpeg	etag:%22920d1b59173d41:0%22	https://artonthehill.org.uk/media/1428/aoth2018_poster.jpg	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1428/aoth2018_poster.jpg	(from https://artonthehill.org.uk/)
22:52:15	5971/5971	---M-Z	200	added ('OK')	application/javascript	etag:%224b1e2ddf8fad51:0%22	https://artonthehill.org.uk/js/unslider-min.js	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/js/unslider-min.js	(from https://artonthehill.org.uk/)
22:52:16	43626/43626	---M-Z	200	added ('OK')	application/javascript	etag:%22e78c68dd8fad51:0%22	https://artonthehill.org.uk/js/bootstrap-select.min.js	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/js/bootstrap-select.min.js	(from https://artonthehill.org.uk/)
22:52:17	2193/2193	---M--	200	added ('OK')	image/png	etag:%222bca85cb8fad51:0%22	https://artonthehill.org.uk/Content/iCheck/square/green.png	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/Content/iCheck/square/green.png	(from https://artonthehill.org.uk/Content/iCheck/square/green.css)
22:52:18	4498/4498	---M--	200	added ('OK')	image/png	etag:%2234c6fdcb8fad51:0%22	https://artonthehill.org.uk/Content/iCheck/square/green@2x.png	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/Content/iCheck/square/green@2x.png	(from https://artonthehill.org.uk/Content/iCheck/square/green.css)
22:52:21	413821/413821	---M--	200	added ('OK')	image/png	etag:%22c856ccda8fad51:0%22	https://artonthehill.org.uk/css/Images/AOTH%20Website%20Header%202020.png	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/css/Images/AOTH%20Website%20Header%202020.png	(from https://artonthehill.org.uk/css/style.css)
22:52:22	9696/9696	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:20%20GMT	https://artonthehill.org.uk/venues-2019/windmill-hill-community-centre/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/venues-2019/windmill-hill-community-centre/index.html	(from https://artonthehill.org.uk/map/)
22:52:22	9129/9129	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:20%20GMT	https://artonthehill.org.uk/venues-2019/victoria-park-baptist-church/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/venues-2019/victoria-park-baptist-church/index.html	(from https://artonthehill.org.uk/map/)
22:52:22	8170/8170	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:20%20GMT	https://artonthehill.org.uk/venues-2019/victoria-park-pub/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/venues-2019/victoria-park-pub/index.html	(from https://artonthehill.org.uk/map/)
22:52:22	8474/8474	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:22%20GMT	https://artonthehill.org.uk/venues-2019/victoria-park-primary-school/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/venues-2019/victoria-park-primary-school/index.html	(from https://artonthehill.org.uk/map/)
22:52:22	8650/8650	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:22%20GMT	https://artonthehill.org.uk/venues-2019/st-mary-redcliffe-primary-school/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/venues-2019/st-mary-redcliffe-primary-school/index.html	(from https://artonthehill.org.uk/map/)
22:52:22	8435/8435	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:22%20GMT	https://artonthehill.org.uk/venues-2019/33-somerset-terrace/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/venues-2019/33-somerset-terrace/index.html	(from https://artonthehill.org.uk/map/)
22:52:23	30958/30958	---M--	200	added ('OK')	image/png	etag:%22bbb5dcb92ad51:0%22	https://artonthehill.org.uk/media/1553/abigailvedygabriel.png?anchor=center&mode=crop&width=100&height=100&rnd=132058682160000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1553/abigailvedygabrielb85f.png	(from https://artonthehill.org.uk/artists-2019/)
22:52:24	8301/8301	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:22%20GMT	https://artonthehill.org.uk/venues-2019/22-nutgrove-avenue/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/venues-2019/22-nutgrove-avenue/index.html	(from https://artonthehill.org.uk/map/)
22:52:24	8290/8290	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:23%20GMT	https://artonthehill.org.uk/venues-2019/33-gwilliam-street/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/venues-2019/33-gwilliam-street/index.html	(from https://artonthehill.org.uk/map/)
22:52:24	8695/8695	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:23%20GMT	https://artonthehill.org.uk/venues-2019/66-fraser-street/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/venues-2019/66-fraser-street/index.html	(from https://artonthehill.org.uk/map/)
22:52:24	8428/8428	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:24%20GMT	https://artonthehill.org.uk/venues-2019/8-park-avenue/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/venues-2019/8-park-avenue/index.html	(from https://artonthehill.org.uk/map/)
22:52:24	8144/8144	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:24%20GMT	https://artonthehill.org.uk/venues-2019/63-hill-avenue/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/venues-2019/63-hill-avenue/index.html	(from https://artonthehill.org.uk/map/)
22:52:25	8156/8156	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:24%20GMT	https://artonthehill.org.uk/venues-2019/30-stanbury-road/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/venues-2019/30-stanbury-road/index.html	(from https://artonthehill.org.uk/map/)
22:52:25	8152/8152	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:24%20GMT	https://artonthehill.org.uk/venues-2019/47-eldon-terrace/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/venues-2019/47-eldon-terrace/index.html	(from https://artonthehill.org.uk/map/)
22:52:25	8151/8151	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:24%20GMT	https://artonthehill.org.uk/venues-2019/42-brendon-road/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/venues-2019/42-brendon-road/index.html	(from https://artonthehill.org.uk/map/)
22:52:25	15579/15579	---M--	200	added ('OK')	image/jpeg	etag:%2268575c12b71ed51:0%22	https://artonthehill.org.uk/media/1539/alexmaxwell20190604_070829.jpg?anchor=center&mode=crop&width=100&height=100&rnd=132045542690000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1539/alexmaxwell20190604_070829b897.jpg	(from https://artonthehill.org.uk/artists-2019/)
22:52:26	8276/8276	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:26%20GMT	https://artonthehill.org.uk/venues-2019/62-hill-avenue/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/venues-2019/62-hill-avenue/index.html	(from https://artonthehill.org.uk/map/)
22:52:26	8158/8158	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:26%20GMT	https://artonthehill.org.uk/venues-2019/11-quantock-road/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/venues-2019/11-quantock-road/index.html	(from https://artonthehill.org.uk/map/)
22:52:26	8150/8150	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:26%20GMT	https://artonthehill.org.uk/venues-2019/64-quantock-road/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/venues-2019/64-quantock-road/index.html	(from https://artonthehill.org.uk/map/)
22:52:26	8833/8833	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:26%20GMT	https://artonthehill.org.uk/venues-2019/12-park-avenue/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/venues-2019/12-park-avenue/index.html	(from https://artonthehill.org.uk/map/)
22:52:27	8292/8292	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:27%20GMT	https://artonthehill.org.uk/venues-2019/28-vivian-street/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/venues-2019/28-vivian-street/index.html	(from https://artonthehill.org.uk/map/)
22:52:27	8304/8304	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:27%20GMT	https://artonthehill.org.uk/venues-2019/1-gwilliam-street/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/venues-2019/1-gwilliam-street/index.html	(from https://artonthehill.org.uk/map/)
22:52:27	8141/8141	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:27%20GMT	https://artonthehill.org.uk/venues-2019/8-mascot-road/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/venues-2019/8-mascot-road/index.html	(from https://artonthehill.org.uk/map/)
22:52:27	6785/6785	---M--	200	added ('OK')	image/jpeg	etag:%22b381a3d49d8d51:0%22	https://artonthehill.org.uk/media/1467/alisonkjellstromb6a57b7b-38ae-4455-882f-37f8234663c6.jpeg?anchor=center&mode=crop&width=100&height=100&rnd=132016539930000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1467/alisonkjellstromb6a57b7b-38ae-4455-882f-37f8234663c6563f.jpg	(from https://artonthehill.org.uk/artists-2019/)
22:52:28	7907/7907	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:27%20GMT	https://artonthehill.org.uk/venues-2019/9-nutgrove-avenue/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/venues-2019/9-nutgrove-avenue/index.html	(from https://artonthehill.org.uk/map/)
22:52:28	8149/8149	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:27%20GMT	https://artonthehill.org.uk/venues-2019/6-holmesdale-road/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/venues-2019/6-holmesdale-road/index.html	(from https://artonthehill.org.uk/map/)
22:52:28	7909/7909	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:27%20GMT	https://artonthehill.org.uk/venues-2019/24-gwilliam-street/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/venues-2019/24-gwilliam-street/index.html	(from https://artonthehill.org.uk/map/)
22:52:28	8148/8148	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:27%20GMT	https://artonthehill.org.uk/venues-2019/14-fraser-street/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/venues-2019/14-fraser-street/index.html	(from https://artonthehill.org.uk/map/)
22:52:29	8427/8427	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:28%20GMT	https://artonthehill.org.uk/venues-2019/the-rising-sun-pub/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/venues-2019/the-rising-sun-pub/index.html	(from https://artonthehill.org.uk/map/)
22:52:29	8302/8302	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:28%20GMT	https://artonthehill.org.uk/venues-2019/49-nutgrove-avenue/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/venues-2019/49-nutgrove-avenue/index.html	(from https://artonthehill.org.uk/map/)
22:52:29	8295/8295	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:28%20GMT	https://artonthehill.org.uk/venues-2019/13-cotswold-road/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/venues-2019/13-cotswold-road/index.html	(from https://artonthehill.org.uk/map/)
22:52:29	9647/9647	---M--	200	added ('OK')	image/jpeg	etag:%22f9eaaed2842ad51:0%22	https://artonthehill.org.uk/media/1552/andrewbrookssound-installation.jpg?anchor=center&mode=crop&width=100&height=100&rnd=132058549390000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1552/andrewbrookssound-installationdeb1.jpg	(from https://artonthehill.org.uk/artists-2019/)
22:52:30	8155/8155	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:29%20GMT	https://artonthehill.org.uk/venues-2019/37-nutgrove-avenue/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/venues-2019/37-nutgrove-avenue/index.html	(from https://artonthehill.org.uk/map/)
22:52:30	8149/8149	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:29%20GMT	https://artonthehill.org.uk/venues-2019/29-paultow-road/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/venues-2019/29-paultow-road/index.html	(from https://artonthehill.org.uk/map/)
22:52:30	8149/8149	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:29%20GMT	https://artonthehill.org.uk/venues-2019/28-quantock-road/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/venues-2019/28-quantock-road/index.html	(from https://artonthehill.org.uk/map/)
22:52:30	8156/8156	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:29%20GMT	https://artonthehill.org.uk/venues-2019/15-quantock-road/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/venues-2019/15-quantock-road/index.html	(from https://artonthehill.org.uk/map/)
22:52:31	8148/8148	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:30%20GMT	https://artonthehill.org.uk/venues-2019/49-quantock-road/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/venues-2019/49-quantock-road/index.html	(from https://artonthehill.org.uk/map/)
22:52:31	8154/8154	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:30%20GMT	https://artonthehill.org.uk/venues-2019/18-eldon-terrace/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/venues-2019/18-eldon-terrace/index.html	(from https://artonthehill.org.uk/map/)
22:52:31	8150/8150	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:30%20GMT	https://artonthehill.org.uk/venues-2019/26-almorah-road/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/venues-2019/26-almorah-road/index.html	(from https://artonthehill.org.uk/map/)
22:52:31	5318/5318	---M--	200	added ('OK')	image/jpeg	etag:%22e3aa0d59d8d51:0%22	https://artonthehill.org.uk/media/1462/annafindlay20160923_170644-1-2-1.jpg?anchor=center&mode=crop&width=100&height=100&rnd=132016253450000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1462/annafindlay20160923_170644-1-2-1d0a4.jpg	(from https://artonthehill.org.uk/artists-2019/)
22:52:32	8157/8157	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:32%20GMT	https://artonthehill.org.uk/venues-2019/15-addison-road/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/venues-2019/15-addison-road/index.html	(from https://artonthehill.org.uk/map/)
22:52:32	8146/8146	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:32%20GMT	https://artonthehill.org.uk/venues-2019/58-raymend-road/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/venues-2019/58-raymend-road/index.html	(from https://artonthehill.org.uk/map/)
22:52:32	8156/8156	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:32%20GMT	https://artonthehill.org.uk/venues-2019/39-gwilliam-street/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/venues-2019/39-gwilliam-street/index.html	(from https://artonthehill.org.uk/map/)
22:52:32	8142/8142	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:32%20GMT	https://artonthehill.org.uk/venues-2019/3-paultow-avenue/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/venues-2019/3-paultow-avenue/index.html	(from https://artonthehill.org.uk/map/)
22:52:33	8164/8164	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:33%20GMT	https://artonthehill.org.uk/venues-2019/25-cotswold-road-north/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/venues-2019/25-cotswold-road-north/index.html	(from https://artonthehill.org.uk/map/)
22:52:33	8240/8240	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:33%20GMT	https://artonthehill.org.uk/venues-2019/st-michael-and-all-angels-church/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/venues-2019/st-michael-and-all-angels-church/index.html	(from https://artonthehill.org.uk/map/)
22:52:33	7906/7906	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:33%20GMT	https://artonthehill.org.uk/venues-2019/victoria-park-near-kids-playpark/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/venues-2019/victoria-park-near-kids-playpark/index.html	(from https://artonthehill.org.uk/map/)
22:52:33	14134/14134	---M--	200	added ('OK')	image/jpeg	etag:%22831bc3a74918d51:0%22	https://artonthehill.org.uk/media/1534/annaharleyf4c435e9-811a-4527-b583-1354e7cd1dba.jpeg?anchor=center&mode=crop&width=100&height=100&rnd=132038159360000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1534/annaharleyf4c435e9-811a-4527-b583-1354e7cd1dba88ce.jpg	(from https://artonthehill.org.uk/artists-2019/)
22:52:34	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2015%20Sep%202020%2021:52:33%20GMT	https://artonthehill.org.uk/archive/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/archive/index.html	(from https://artonthehill.org.uk/artists-2019/)
22:52:34	8501/8501	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:33%20GMT	https://artonthehill.org.uk/artists-2019/abigail-vedoey/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/artists-2019/abigail-vedoey/index.html	(from https://artonthehill.org.uk/artists-2019/)
22:52:34	8087/8087	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:33%20GMT	https://artonthehill.org.uk/artists-2019/alex-maxwell/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/artists-2019/alex-maxwell/index.html	(from https://artonthehill.org.uk/artists-2019/)
22:52:34	8373/8373	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:33%20GMT	https://artonthehill.org.uk/artists-2019/alison-kjellstrom/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/artists-2019/alison-kjellstrom/index.html	(from https://artonthehill.org.uk/artists-2019/)
22:52:35	8401/8401	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:34%20GMT	https://artonthehill.org.uk/artists-2019/anna-findlay/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/artists-2019/anna-findlay/index.html	(from https://artonthehill.org.uk/artists-2019/)
22:52:35	8359/8359	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:34%20GMT	https://artonthehill.org.uk/artists-2019/anna-harley/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/artists-2019/anna-harley/index.html	(from https://artonthehill.org.uk/artists-2019/)
22:52:35	8435/8435	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2021:52:34%20GMT	https://artonthehill.org.uk/artists-2019/andrew-brooks/	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/artists-2019/andrew-brooks/index.html	(from https://artonthehill.org.uk/artists-2019/)
22:52:35	6604/6604	---M--	200	added ('OK')	image/jpeg	etag:%22bc8f13d59d8d51:0%22	https://artonthehill.org.uk/media/1455/emmajanerichardsbristol-balloons-1_1080x.jpg?anchor=center&mode=crop&width=100&height=100&rnd=132012680570000000	/Users/jonnycundall/websites/aoth-static-2/artonthehill.org.uk/media/1455/emmajanerichardsbristol-balloons-1_1080xc174.jpg	(from https://artonthehill.org.uk/artists-2019/)
